"external_gene_id"	"description"
"Mmrn2"	"multimerin 2 [Source:MGI Symbol;Acc:MGI:2385618]"
"Unc5a"	"unc-5 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:894682]"
"Traf3ip3"	"TRAF3 interacting protein 3 [Source:MGI Symbol;Acc:MGI:2441706]"
"Kctd11"	"potassium channel tetramerisation domain containing 11 [Source:MGI Symbol;Acc:MGI:2448712]"
"Cpne5"	"copine V [Source:MGI Symbol;Acc:MGI:2385908]"
"Slc36a2"	"solute carrier family 36 (proton/amino acid symporter), member 2 [Source:MGI Symbol;Acc:MGI:1891430]"
"Gimap6"	"GTPase, IMAP family member 6 [Source:MGI Symbol;Acc:MGI:1918876]"
"Amot"	"angiomotin [Source:MGI Symbol;Acc:MGI:108440]"
"Col23a1"	"collagen, type XXIII, alpha 1 [Source:MGI Symbol;Acc:MGI:2653243]"
"Csrnp2"	"cysteine-serine-rich nuclear protein 2 [Source:MGI Symbol;Acc:MGI:2386852]"
"Acpl2"	"acid phosphatase-like 2 [Source:MGI Symbol;Acc:MGI:2442444]"
"Nphp4"	"nephronophthisis 4 (juvenile) homolog (human) [Source:MGI Symbol;Acc:MGI:2384210]"
"Insig1"	"insulin induced gene 1 [Source:MGI Symbol;Acc:MGI:1916289]"
"Nrn1"	"neuritin 1 [Source:MGI Symbol;Acc:MGI:1915654]"
"Adcy2"	"adenylate cyclase 2 [Source:MGI Symbol;Acc:MGI:99676]"
"Pomgnt2"	"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2 [Source:MGI Symbol;Acc:MGI:2143424]"
"Aldh1l2"	"aldehyde dehydrogenase 1 family, member L2 [Source:MGI Symbol;Acc:MGI:2444680]"
"Pcsk9"	"proprotein convertase subtilisin/kexin type 9 [Source:MGI Symbol;Acc:MGI:2140260]"
"Fkbp14"	"FK506 binding protein 14 [Source:MGI Symbol;Acc:MGI:2387639]"
"Ttc26"	"tetratricopeptide repeat domain 26 [Source:MGI Symbol;Acc:MGI:2444853]"
"Fam20a"	"family with sequence similarity 20, member A [Source:MGI Symbol;Acc:MGI:2388266]"
"Vgll2"	"vestigial like 2 homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:2447460]"
"Cpne7"	"copine VII [Source:MGI Symbol;Acc:MGI:2142747]"
"Zfp628"	"zinc finger protein 628 [Source:MGI Symbol;Acc:MGI:2665174]"
"Iars"	"isoleucine-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2145219]"
"Rpl32"	"ribosomal protein L32 [Source:MGI Symbol;Acc:MGI:98038]"
"Myl9"	"myosin, light polypeptide 9, regulatory [Source:MGI Symbol;Acc:MGI:2138915]"
"Eva1b"	"eva-1 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:1922063]"
"Slc24a4"	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 4 [Source:MGI Symbol;Acc:MGI:2447362]"
"Ppp1r9b"	"protein phosphatase 1, regulatory subunit 9B [Source:MGI Symbol;Acc:MGI:2387581]"
"Slc6a17"	"solute carrier family 6 (neurotransmitter transporter), member 17 [Source:MGI Symbol;Acc:MGI:2442535]"
"Cc2d2a"	"coiled-coil and C2 domain containing 2A [Source:MGI Symbol;Acc:MGI:1924487]"
"Ccnb1"	"cyclin B1 [Source:MGI Symbol;Acc:MGI:88302]"
"Zfp536"	"zinc finger protein 536 [Source:MGI Symbol;Acc:MGI:1926102]"
"Akr1b10"	"aldo-keto reductase family 1, member B10 (aldose reductase) [Source:MGI Symbol;Acc:MGI:1915111]"
"Trak2"	"trafficking protein, kinesin binding 2 [Source:MGI Symbol;Acc:MGI:1918077]"
"Cdkn2aip"	"CDKN2A interacting protein [Source:MGI Symbol;Acc:MGI:1918175]"
"Gpc2"	"glypican 2 (cerebroglycan) [Source:MGI Symbol;Acc:MGI:1919201]"
"Mamstr"	"MEF2 activating motif and SAP domain containing transcriptional regulator [Source:MGI Symbol;Acc:MGI:1921740]"
"9030612E09Rik"	"RIKEN cDNA 9030612E09 gene [Source:MGI Symbol;Acc:MGI:1921780]"
"Med13l"	"mediator complex subunit 13-like [Source:MGI Symbol;Acc:MGI:2670178]"
"Sphkap"	"SPHK1 interactor, AKAP domain containing [Source:MGI Symbol;Acc:MGI:1924879]"
"Tbc1d16"	"TBC1 domain family, member 16 [Source:MGI Symbol;Acc:MGI:2652878]"
"Mob3a"	"MOB kinase activator 3A [Source:MGI Symbol;Acc:MGI:3050117]"
"Sned1"	"sushi, nidogen and EGF-like domains 1 [Source:MGI Symbol;Acc:MGI:3045960]"
"Clic6"	"chloride intracellular channel 6 [Source:MGI Symbol;Acc:MGI:2146607]"
"Zfp719"	"zinc finger protein 719 [Source:MGI Symbol;Acc:MGI:2444708]"
"Cobl"	"cordon-bleu WH2 repeat [Source:MGI Symbol;Acc:MGI:105056]"
"Zswim4"	"zinc finger SWIM-type containing 4 [Source:MGI Symbol;Acc:MGI:2443726]"
"Hjurp"	"Holliday junction recognition protein [Source:MGI Symbol;Acc:MGI:2685821]"
"Zfp609"	"zinc finger protein 609 [Source:MGI Symbol;Acc:MGI:2674092]"
"Zdhhc17"	"zinc finger, DHHC domain containing 17 [Source:MGI Symbol;Acc:MGI:2445110]"
"Klhl11"	"kelch-like 11 [Source:MGI Symbol;Acc:MGI:2388648]"
"Larp4b"	"La ribonucleoprotein domain family, member 4B [Source:MGI Symbol;Acc:MGI:106330]"
"Dhx29"	"DEAH (Asp-Glu-Ala-His) box polypeptide 29 [Source:MGI Symbol;Acc:MGI:2145374]"
"Tmem260"	"transmembrane protein 260 [Source:MGI Symbol;Acc:MGI:2443219]"
"Scara3"	"scavenger receptor class A, member 3 [Source:MGI Symbol;Acc:MGI:2444418]"
"Rnd1"	"Rho family GTPase 1 [Source:MGI Symbol;Acc:MGI:2444878]"
"Tmem44"	"transmembrane protein 44 [Source:MGI Symbol;Acc:MGI:1924489]"
"C330027C09Rik"	"RIKEN cDNA C330027C09 gene [Source:MGI Symbol;Acc:MGI:2146335]"
"Clic5"	"chloride intracellular channel 5 [Source:MGI Symbol;Acc:MGI:1917912]"
"Slc39a10"	"solute carrier family 39 (zinc transporter), member 10 [Source:MGI Symbol;Acc:MGI:1914515]"
"Epc2"	"enhancer of polycomb homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1278321]"
"Agps"	"alkylglycerone phosphate synthase [Source:MGI Symbol;Acc:MGI:2443065]"
"Coq3"	"coenzyme Q3 homolog, methyltransferase (yeast) [Source:MGI Symbol;Acc:MGI:101813]"
"Efcab14"	"EF-hand calcium binding domain 14 [Source:MGI Symbol;Acc:MGI:2442397]"
"9330182L06Rik"	"RIKEN cDNA 9330182L06 gene [Source:MGI Symbol;Acc:MGI:2443264]"
"Dok7"	"docking protein 7 [Source:MGI Symbol;Acc:MGI:3584043]"
"Uba6"	"ubiquitin-like modifier activating enzyme 6 [Source:MGI Symbol;Acc:MGI:1913894]"
"Agpat9"	"1-acylglycerol-3-phosphate O-acyltransferase 9 [Source:MGI Symbol;Acc:MGI:3603816]"
"Dera"	"2-deoxyribose-5-phosphate aldolase homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1913762]"
"Heatr3"	"HEAT repeat containing 3 [Source:MGI Symbol;Acc:MGI:2444491]"
"Sc5d"	"sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae) [Source:MGI Symbol;Acc:MGI:1353611]"
"Slfn9"	"schlafen 9 [Source:MGI Symbol;Acc:MGI:2445121]"
"Dock4"	"dedicator of cytokinesis 4 [Source:MGI Symbol;Acc:MGI:1918006]"
"Sacs"	"sacsin [Source:MGI Symbol;Acc:MGI:1354724]"
"Rspo2"	"R-spondin 2 homolog (Xenopus laevis) [Source:MGI Symbol;Acc:MGI:1922667]"
"St6gal2"	"beta galactoside alpha 2,6 sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:2445190]"
"Vwa2"	"von Willebrand factor A domain containing 2 [Source:MGI Symbol;Acc:MGI:2684334]"
"Slco5a1"	"solute carrier organic anion transporter family, member 5A1 [Source:MGI Symbol;Acc:MGI:2443431]"
"Zfp462"	"zinc finger protein 462 [Source:MGI Symbol;Acc:MGI:107690]"
"Klhl9"	"kelch-like 9 [Source:MGI Symbol;Acc:MGI:2180122]"
"Kank4"	"KN motif and ankyrin repeat domains 4 [Source:MGI Symbol;Acc:MGI:3043381]"
"Tmem132d"	"transmembrane protein 132D [Source:MGI Symbol;Acc:MGI:3044963]"
"Olfml1"	"olfactomedin-like 1 [Source:MGI Symbol;Acc:MGI:2679264]"
"Tmem255a"	"transmembrane protein 255A [Source:MGI Symbol;Acc:MGI:3045722]"
"Nlgn3"	"neuroligin 3 [Source:MGI Symbol;Acc:MGI:2444609]"
"Sowahc"	"sosondowah ankyrin repeat domain family member C [Source:MGI Symbol;Acc:MGI:3606051]"
"4930503L19Rik"	"RIKEN cDNA 4930503L19 gene [Source:MGI Symbol;Acc:MGI:1922045]"
"Phtf2"	"putative homeodomain transcription factor 2 [Source:MGI Symbol;Acc:MGI:1916020]"
"Ppp2r2c"	"protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), gamma isoform [Source:MGI Symbol;Acc:MGI:2442660]"
"Vat1l"	"vesicle amine transport protein 1 homolog-like (T. californica) [Source:MGI Symbol;Acc:MGI:2142534]"
"Rpl24"	"ribosomal protein L24 [Source:MGI Symbol;Acc:MGI:1915443]"
"Eif5"	"eukaryotic translation initiation factor 5 [Source:MGI Symbol;Acc:MGI:95309]"
"H6pd"	"hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) [Source:MGI Symbol;Acc:MGI:2140356]"
"Cilp"	"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase [Source:MGI Symbol;Acc:MGI:2444507]"
"Mb21d1"	"Mab-21 domain containing 1 [Source:MGI Symbol;Acc:MGI:2442261]"
"Zfyve16"	"zinc finger, FYVE domain containing 16 [Source:MGI Symbol;Acc:MGI:2145181]"
"Fam132b"	"family with sequence similarity 132, member B [Source:MGI Symbol;Acc:MGI:3606476]"
"Tgif2"	"TGFB-induced factor homeobox 2 [Source:MGI Symbol;Acc:MGI:1915299]"
"Haus6"	"HAUS augmin-like complex, subunit 6 [Source:MGI Symbol;Acc:MGI:1923389]"
"Bmp3"	"bone morphogenetic protein 3 [Source:MGI Symbol;Acc:MGI:88179]"
"Lancl3"	"LanC lantibiotic synthetase component C-like 3 (bacterial) [Source:MGI Symbol;Acc:MGI:2443335]"
"Zfp775"	"zinc finger protein 775 [Source:MGI Symbol;Acc:MGI:2683557]"
"Pskh1"	"protein serine kinase H1 [Source:MGI Symbol;Acc:MGI:3528383]"
"Nav1"	"neuron navigator 1 [Source:MGI Symbol;Acc:MGI:2183683]"
"Fam155a"	"family with sequence similarity 155, member A [Source:MGI Symbol;Acc:MGI:2142765]"
"Rpusd2"	"RNA pseudouridylate synthase domain containing 2 [Source:MGI Symbol;Acc:MGI:1918066]"
"Suox"	"sulfite oxidase [Source:MGI Symbol;Acc:MGI:2446117]"
"2310044G17Rik"	"RIKEN cDNA 2310044G17 gene [Source:MGI Symbol;Acc:MGI:1919185]"
"Pamr1"	"peptidase domain containing associated with muscle regeneration 1 [Source:MGI Symbol;Acc:MGI:2445082]"
"Cenpe"	"centromere protein E [Source:MGI Symbol;Acc:MGI:1098230]"
"Insc"	"inscuteable homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1917942]"
"Fam69c"	"family with sequence similarity 69, member C [Source:MGI Symbol;Acc:MGI:3041188]"
"Rab6b"	"RAB6B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:107283]"
"Crybg3"	"beta-gamma crystallin domain containing 3 [Source:MGI Symbol;Acc:MGI:2676311]"
"Micall2"	"MICAL-like 2 [Source:MGI Symbol;Acc:MGI:2444818]"
"Mgst2"	"microsomal glutathione S-transferase 2 [Source:MGI Symbol;Acc:MGI:2448481]"
"Adnp2"	"ADNP homeobox 2 [Source:MGI Symbol;Acc:MGI:2448562]"
"Stbd1"	"starch binding domain 1 [Source:MGI Symbol;Acc:MGI:1261768]"
"Hspbap1"	"Hspb associated protein 1 [Source:MGI Symbol;Acc:MGI:1913917]"
"Dusp28"	"dual specificity phosphatase 28 [Source:MGI Symbol;Acc:MGI:1914696]"
"Slc38a2"	"solute carrier family 38, member 2 [Source:MGI Symbol;Acc:MGI:1915010]"
"Mast4"	"microtubule associated serine/threonine kinase family member 4 [Source:MGI Symbol;Acc:MGI:1918885]"
"Adhfe1"	"alcohol dehydrogenase, iron containing, 1 [Source:MGI Symbol;Acc:MGI:1923437]"
"Sec24a"	"Sec24 related gene family, member A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1924621]"
"Notum"	"notum pectinacetylesterase homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1924833]"
"Lpar4"	"lysophosphatidic acid receptor 4 [Source:MGI Symbol;Acc:MGI:1925384]"
"Fhod3"	"formin homology 2 domain containing 3 [Source:MGI Symbol;Acc:MGI:1925847]"
"Fam46b"	"family with sequence similarity 46, member B [Source:MGI Symbol;Acc:MGI:2140500]"
"Pds5b"	"PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2140945]"
"Spty2d1"	"SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2142062]"
"Chchd10"	"coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:MGI Symbol;Acc:MGI:2143558]"
"Nt5dc3"	"5'-nucleotidase domain containing 3 [Source:MGI Symbol;Acc:MGI:3513266]"
"E130012A19Rik"	"RIKEN cDNA E130012A19 gene [Source:MGI Symbol;Acc:MGI:2143991]"
"Ston2"	"stonin 2 [Source:MGI Symbol;Acc:MGI:1918272]"
"Sobp"	"sine oculis-binding protein homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1924427]"
"Tspan9"	"tetraspanin 9 [Source:MGI Symbol;Acc:MGI:1924558]"
"Mars2"	"methionine-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:2444136]"
"Mylk3"	"myosin light chain kinase 3 [Source:MGI Symbol;Acc:MGI:2443063]"
"Rassf2"	"Ras association (RalGDS/AF-6) domain family member 2 [Source:MGI Symbol;Acc:MGI:2442060]"
"Usp28"	"ubiquitin specific peptidase 28 [Source:MGI Symbol;Acc:MGI:2442293]"
"Nyap1"	"neuronal tyrosine-phosphorylated phosphoinositide 3-kinase adaptor 1 [Source:MGI Symbol;Acc:MGI:2443880]"
"E330009J07Rik"	"RIKEN cDNA E330009J07 gene [Source:MGI Symbol;Acc:MGI:2444256]"
"Rttn"	"rotatin [Source:MGI Symbol;Acc:MGI:2179288]"
"Lsamp"	"limbic system-associated membrane protein [Source:MGI Symbol;Acc:MGI:1261760]"
"Xylt1"	"xylosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2451073]"
"Tnfrsf26"	"tumor necrosis factor receptor superfamily, member 26 [Source:MGI Symbol;Acc:MGI:2651928]"
"Ubald2"	"UBA-like domain containing 2 [Source:MGI Symbol;Acc:MGI:1914635]"
"Itga11"	"integrin alpha 11 [Source:MGI Symbol;Acc:MGI:2442114]"
"Lig4"	"ligase IV, DNA, ATP-dependent [Source:MGI Symbol;Acc:MGI:1335098]"
"Fbxl7"	"F-box and leucine-rich repeat protein 7 [Source:MGI Symbol;Acc:MGI:3052506]"
"Podxl2"	"podocalyxin-like 2 [Source:MGI Symbol;Acc:MGI:2442488]"
"A530016L24Rik"	"RIKEN cDNA A530016L24 gene [Source:MGI Symbol;Acc:MGI:2443020]"
"Olfml2b"	"olfactomedin-like 2B [Source:MGI Symbol;Acc:MGI:2443310]"
"Msrb3"	"methionine sulfoxide reductase B3 [Source:MGI Symbol;Acc:MGI:2443538]"
"Cntn2"	"contactin 2 [Source:MGI Symbol;Acc:MGI:104518]"
"Lypd6"	"LY6/PLAUR domain containing 6 [Source:MGI Symbol;Acc:MGI:2443848]"
"P4ha3"	"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III [Source:MGI Symbol;Acc:MGI:2444049]"
"Heatr5a"	"HEAT repeat containing 5A [Source:MGI Symbol;Acc:MGI:2444133]"
"Vps13c"	"vacuolar protein sorting 13C (yeast) [Source:MGI Symbol;Acc:MGI:2444207]"
"Svopl"	"SV2 related protein homolog (rat)-like [Source:MGI Symbol;Acc:MGI:2444335]"
"Chd9"	"chromodomain helicase DNA binding protein 9 [Source:MGI Symbol;Acc:MGI:1924001]"
"Trappc11"	"trafficking protein particle complex 11 [Source:MGI Symbol;Acc:MGI:2444585]"
"Samd5"	"sterile alpha motif domain containing 5 [Source:MGI Symbol;Acc:MGI:2444815]"
"Pik3r5"	"phosphoinositide-3-kinase, regulatory subunit 5, p101 [Source:MGI Symbol;Acc:MGI:2443588]"
"Agtr1a"	"angiotensin II receptor, type 1a [Source:MGI Symbol;Acc:MGI:87964]"
"Tsr1"	"TSR1 20S rRNA accumulation [Source:MGI Symbol;Acc:MGI:2144566]"
"Tmem203"	"transmembrane protein 203 [Source:MGI Symbol;Acc:MGI:2443597]"
"Gldn"	"gliomedin [Source:MGI Symbol;Acc:MGI:2388361]"
"Myh8"	"myosin, heavy polypeptide 8, skeletal muscle, perinatal [Source:MGI Symbol;Acc:MGI:1339712]"
"Slc41a2"	"solute carrier family 41, member 2 [Source:MGI Symbol;Acc:MGI:2442940]"
"Lrrc29"	"leucine rich repeat containing 29 [Source:MGI Symbol;Acc:MGI:2443262]"
"Gpr123"	"G protein-coupled receptor 123 [Source:MGI Symbol;Acc:MGI:1277167]"
"Arhgef15"	"Rho guanine nucleotide exchange factor (GEF) 15 [Source:MGI Symbol;Acc:MGI:3045246]"
"Mkx"	"mohawk homeobox [Source:MGI Symbol;Acc:MGI:2687286]"
"Frat2"	"frequently rearranged in advanced T cell lymphomas 2 [Source:MGI Symbol;Acc:MGI:2673967]"
"Fam43a"	"family with sequence similarity 43, member A [Source:MGI Symbol;Acc:MGI:2676309]"
"D030056L22Rik"	"RIKEN cDNA D030056L22 gene [Source:MGI Symbol;Acc:MGI:3583960]"
"Ryr3"	"ryanodine receptor 3 [Source:MGI Symbol;Acc:MGI:99684]"
"Stac3"	"SH3 and cysteine rich domain 3 [Source:MGI Symbol;Acc:MGI:3606571]"
"Mb21d2"	"Mab-21 domain containing 2 [Source:MGI Symbol;Acc:MGI:1917028]"
"Ppp1r3b"	"protein phosphatase 1, regulatory (inhibitor) subunit 3B [Source:MGI Symbol;Acc:MGI:2177268]"
"Zfp711"	"zinc finger protein 711 [Source:MGI Symbol;Acc:MGI:3045342]"
"Sox21"	"SRY-box containing gene 21 [Source:MGI Symbol;Acc:MGI:2654070]"
"Smtnl2"	"smoothelin-like 2 [Source:MGI Symbol;Acc:MGI:2442764]"
"Ccdc42"	"coiled-coil domain containing 42 [Source:MGI Symbol;Acc:MGI:3045254]"
"Dock5"	"dedicator of cytokinesis 5 [Source:MGI Symbol;Acc:MGI:2652871]"
"Prex1"	"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 [Source:MGI Symbol;Acc:MGI:3040696]"
"Mettl24"	"methyltransferase like 24 [Source:MGI Symbol;Acc:MGI:3045338]"
"Cpa6"	"carboxypeptidase A6 [Source:MGI Symbol;Acc:MGI:3045348]"
"Fam163a"	"family with sequence similarity 163, member A [Source:MGI Symbol;Acc:MGI:3618859]"
"Tnn"	"tenascin N [Source:MGI Symbol;Acc:MGI:2665790]"
"Sdk1"	"sidekick homolog 1 (chicken) [Source:MGI Symbol;Acc:MGI:2444413]"
"Rassf4"	"Ras association (RalGDS/AF-6) domain family member 4 [Source:MGI Symbol;Acc:MGI:2386853]"
"Ncapd3"	"non-SMC condensin II complex, subunit D3 [Source:MGI Symbol;Acc:MGI:2142989]"
"2700050L05Rik"	"RIKEN cDNA 2700050L05 gene [Source:MGI Symbol;Acc:MGI:1919831]"
"Prkaa2"	"protein kinase, AMP-activated, alpha 2 catalytic subunit [Source:MGI Symbol;Acc:MGI:1336173]"
"Pik3ip1"	"phosphoinositide-3-kinase interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917016]"
"Tcfl5"	"transcription factor-like 5 (basic helix-loop-helix) [Source:MGI Symbol;Acc:MGI:2672878]"
"Klf11"	"Kruppel-like factor 11 [Source:MGI Symbol;Acc:MGI:2653368]"
"Cidec"	"cell death-inducing DFFA-like effector c [Source:MGI Symbol;Acc:MGI:95585]"
"Flrt3"	"fibronectin leucine rich transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1918686]"
"Nanos1"	"nanos homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:2669254]"
"Tagln2"	"transgelin 2 [Source:MGI Symbol;Acc:MGI:1312985]"
"Agbl3"	"ATP/GTP binding protein-like 3 [Source:MGI Symbol;Acc:MGI:1923473]"
"Radil"	"Ras association and DIL domains [Source:MGI Symbol;Acc:MGI:2443088]"
"Prss35"	"protease, serine, 35 [Source:MGI Symbol;Acc:MGI:2444800]"
"Agbl2"	"ATP/GTP binding protein-like 2 [Source:MGI Symbol;Acc:MGI:2443254]"
"Ccbe1"	"collagen and calcium binding EGF domains 1 [Source:MGI Symbol;Acc:MGI:2445053]"
"Slit2"	"slit homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1315205]"
"Ldlrad3"	"low density lipoprotein receptor class A domain containing 3 [Source:MGI Symbol;Acc:MGI:2138856]"
"Afap1l1"	"actin filament associated protein 1-like 1 [Source:MGI Symbol;Acc:MGI:2147199]"
"Kazald1"	"Kazal-type serine peptidase inhibitor domain 1 [Source:MGI Symbol;Acc:MGI:2147606]"
"2610524H06Rik"	"RIKEN cDNA 2610524H06 gene [Source:MGI Symbol;Acc:MGI:2447819]"
"Kcns2"	"K+ voltage-gated channel, subfamily S, 2 [Source:MGI Symbol;Acc:MGI:1197011]"
"Parp11"	"poly (ADP-ribose) polymerase family, member 11 [Source:MGI Symbol;Acc:MGI:2141505]"
"Kank1"	"KN motif and ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:2147707]"
"Zbed4"	"zinc finger, BED domain containing 4 [Source:MGI Symbol;Acc:MGI:2682302]"
"Ushbp1"	"Usher syndrome 1C binding protein 1 [Source:MGI Symbol;Acc:MGI:1922920]"
"Ipo7"	"importin 7 [Source:MGI Symbol;Acc:MGI:2152414]"
"Cmbl"	"carboxymethylenebutenolidase-like (Pseudomonas) [Source:MGI Symbol;Acc:MGI:1916824]"
"Ckap2l"	"cytoskeleton associated protein 2-like [Source:MGI Symbol;Acc:MGI:1917716]"
"Wfikkn2"	"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 [Source:MGI Symbol;Acc:MGI:2669209]"
"Tmem150c"	"transmembrane protein 150C [Source:MGI Symbol;Acc:MGI:3041258]"
"Igf2bp2"	"insulin-like growth factor 2 mRNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1890358]"
"Kif20b"	"kinesin family member 20B [Source:MGI Symbol;Acc:MGI:2444576]"
"Elfn2"	"leucine rich repeat and fibronectin type III, extracellular 2 [Source:MGI Symbol;Acc:MGI:3608416]"
"Plk5"	"polo-like kinase 5 [Source:MGI Symbol;Acc:MGI:3026984]"
"Nrde2"	"nrde-2 necessary for RNA interference, domain containing [Source:MGI Symbol;Acc:MGI:2670969]"
"Slc17a9"	"solute carrier family 17, member 9 [Source:MGI Symbol;Acc:MGI:1919107]"
"Helz2"	"helicase with zinc finger 2, transcriptional coactivator [Source:MGI Symbol;Acc:MGI:2385169]"
"Foxn3"	"forkhead box N3 [Source:MGI Symbol;Acc:MGI:1918625]"
"Nxph4"	"neurexophilin 4 [Source:MGI Symbol;Acc:MGI:1336197]"
"Snapc5"	"small nuclear RNA activating complex, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1914282]"
"Rtl1"	"retrotransposon-like 1 [Source:MGI Symbol;Acc:MGI:2656842]"
"Foxo6"	"forkhead box O6 [Source:MGI Symbol;Acc:MGI:2676586]"
"Sgsm2"	"small G protein signaling modulator 2 [Source:MGI Symbol;Acc:MGI:2144695]"
"Ces2g"	"carboxylesterase 2G [Source:MGI Symbol;Acc:MGI:1919611]"
"Slain1"	"SLAIN motif family, member 1 [Source:MGI Symbol;Acc:MGI:2145578]"
"Rcor1"	"REST corepressor 1 [Source:MGI Symbol;Acc:MGI:106340]"
"Setx"	"senataxin [Source:MGI Symbol;Acc:MGI:2443480]"
"Zbtb39"	"zinc finger and BTB domain containing 39 [Source:MGI Symbol;Acc:MGI:2443316]"
"Bst2"	"bone marrow stromal cell antigen 2 [Source:MGI Symbol;Acc:MGI:1916800]"
"Fam120c"	"family with sequence similarity 120, member C [Source:MGI Symbol;Acc:MGI:2387687]"
"Akap6"	"A kinase (PRKA) anchor protein 6 [Source:MGI Symbol;Acc:MGI:3050566]"
"H1fx"	"H1 histone family, member X [Source:MGI Symbol;Acc:MGI:2685307]"
"Cdh26"	"cadherin-like 26 [Source:MGI Symbol;Acc:MGI:2685856]"
"Gm5148"	"predicted gene 5148 [Source:MGI Symbol;Acc:MGI:3646006]"
"Fam211b"	"family with sequence similarity 211, member B [Source:MGI Symbol;Acc:MGI:2143657]"
"Fam211a"	"family with sequence similarity 211, member A [Source:MGI Symbol;Acc:MGI:2682293]"
"Slitrk3"	"SLIT and NTRK-like family, member 3 [Source:MGI Symbol;Acc:MGI:2679447]"
"Uggt1"	"UDP-glucose glycoprotein glucosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2443162]"
"Zfp395"	"zinc finger protein 395 [Source:MGI Symbol;Acc:MGI:2682318]"
"Slitrk1"	"SLIT and NTRK-like family, member 1 [Source:MGI Symbol;Acc:MGI:2679446]"
"Rbfa"	"ribosome binding factor A [Source:MGI Symbol;Acc:MGI:1915981]"
"S100a7a"	"S100 calcium binding protein A7A [Source:MGI Symbol;Acc:MGI:2687194]"
"Phkb"	"phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578]"
"Zcchc5"	"zinc finger, CCHC domain containing 5 [Source:MGI Symbol;Acc:MGI:2685221]"
"Rrm2b"	"ribonucleotide reductase M2 B (TP53 inducible) [Source:MGI Symbol;Acc:MGI:2155865]"
"Nat14"	"N-acetyltransferase 14 [Source:MGI Symbol;Acc:MGI:3039561]"
"Ugt1a6b"	"UDP glucuronosyltransferase 1 family, polypeptide A6B [Source:MGI Symbol;Acc:MGI:3580629]"
"Flrt2"	"fibronectin leucine rich transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:3603594]"
"Ugt1a10"	"UDP glycosyltransferase 1 family, polypeptide A10 [Source:MGI Symbol;Acc:MGI:3580642]"
"Ugt1a7c"	"UDP glucuronosyltransferase 1 family, polypeptide A7C [Source:MGI Symbol;Acc:MGI:3032636]"
"Ugt1a5"	"UDP glucuronosyltransferase 1 family, polypeptide A5 [Source:MGI Symbol;Acc:MGI:3032634]"
"Ugt1a9"	"UDP glucuronosyltransferase 1 family, polypeptide A9 [Source:MGI Symbol;Acc:MGI:3576092]"
"Ugt1a1"	"UDP glucuronosyltransferase 1 family, polypeptide A1 [Source:MGI Symbol;Acc:MGI:98898]"
"Chrm2"	"cholinergic receptor, muscarinic 2, cardiac [Source:MGI Symbol;Acc:MGI:88397]"
"Tes"	"testis derived transcript [Source:MGI Symbol;Acc:MGI:105081]"
"Lmo3"	"LIM domain only 3 [Source:MGI Symbol;Acc:MGI:102810]"
"Krt42"	"keratin 42 [Source:MGI Symbol;Acc:MGI:1915489]"
"Sept5"	"septin 5 [Source:MGI Symbol;Acc:MGI:1195461]"
"Npepl1"	"aminopeptidase-like 1 [Source:MGI Symbol;Acc:MGI:2448523]"
